,county,total_case_count,date
7271,Out Of Country,0.0,8/13/2020
7272,Out Of Country,0.0,8/14/2020
7273,Out Of Country,0.0,8/15/2020
7274,Out Of Country,0.0,8/16/2020
7275,Out Of Country,0.0,8/17/2020
7276,Out Of Country,0.0,8/18/2020
7277,Out Of Country,0.0,8/19/2020
7278,Out Of Country,0.0,8/20/2020
7279,Out Of Country,0.0,8/21/2020
7280,Out Of Country,0.0,8/22/2020
7281,Out Of Country,0.0,8/23/2020
7282,Out Of Country,0.0,8/24/2020
7283,Out Of Country,0.0,8/25/2020
7284,Out Of Country,0.0,8/26/2020
7285,Out Of Country,0.0,8/27/2020
7286,Out Of Country,0.0,8/28/2020
7287,Out Of Country,0.0,8/29/2020
7288,Out Of Country,0.0,8/30/2020
7289,Out Of Country,0.0,8/31/2020
7290,Out Of Country,0.0,9/1/2020
7291,Out Of Country,0.0,9/2/2020
7292,Out Of Country,0.0,9/3/2020
7293,Out Of Country,0.0,9/4/2020
7294,Out Of Country,0.0,9/5/2020
7295,Out Of Country,0.0,9/6/2020
7296,Out Of Country,0.0,9/7/2020
7297,Out Of Country,0.0,9/8/2020
7298,Out Of Country,0.0,9/9/2020
7299,Out Of Country,0.0,9/10/2020
7300,Out Of Country,0.0,9/11/2020
7301,Out Of Country,0.0,9/12/2020
7302,Out Of Country,0.0,9/13/2020
7303,Out Of Country,0.0,9/14/2020
7304,Out Of Country,0.0,9/15/2020
7305,Out Of Country,0.0,9/16/2020
7306,Out Of Country,0.0,9/17/2020
7307,Out Of Country,0.0,9/18/2020
7308,Out Of Country,0.0,9/19/2020
7309,Out Of Country,0.0,9/20/2020
7310,Out Of Country,0.0,9/21/2020
7311,Out Of Country,0.0,9/22/2020
7312,Out Of Country,0.0,9/23/2020
7313,Out Of Country,0.0,9/24/2020
7314,Out Of Country,0.0,9/25/2020
7315,Out Of Country,0.0,9/26/2020
7316,Out Of Country,0.0,9/27/2020
7317,Glenn,0.0,3/18/2020
7318,Glenn,0.0,3/19/2020
7319,Glenn,0.0,3/20/2020
7320,Glenn,0.0,3/21/2020
7321,Glenn,0.0,3/22/2020
7322,Glenn,0.0,3/23/2020
7323,Glenn,0.0,3/24/2020
7324,Glenn,0.0,3/25/2020
7325,Glenn,0.0,3/26/2020
7326,Glenn,0.0,3/27/2020
7327,Glenn,1.0,3/28/2020
7328,Glenn,1.0,3/29/2020
7329,Glenn,2.0,3/30/2020
7330,Glenn,2.0,3/31/2020
7331,Glenn,2.0,4/1/2020
7332,Glenn,2.0,4/2/2020
7333,Glenn,2.0,4/3/2020
7334,Glenn,2.0,4/4/2020
7335,Glenn,2.0,4/5/2020
7336,Glenn,2.0,4/6/2020
7337,Glenn,2.0,4/7/2020
7338,Glenn,2.0,4/8/2020
7339,Glenn,2.0,4/9/2020
7340,Glenn,3.0,4/10/2020
7341,Glenn,3.0,4/11/2020
7342,Glenn,3.0,4/12/2020
7343,Glenn,3.0,4/13/2020
7344,Glenn,3.0,4/14/2020
7345,Glenn,3.0,4/15/2020
7346,Glenn,3.0,4/16/2020
7347,Glenn,3.0,4/17/2020
7348,Glenn,3.0,4/18/2020
7349,Glenn,3.0,4/19/2020
7350,Glenn,3.0,4/20/2020
7351,Glenn,3.0,4/21/2020
7352,Glenn,3.0,4/22/2020
7353,Glenn,3.0,4/23/2020
7354,Glenn,4.0,4/24/2020
7355,Glenn,4.0,4/25/2020
7356,Glenn,4.0,4/26/2020
7357,Glenn,4.0,4/27/2020
7358,Glenn,4.0,4/28/2020
7359,Glenn,4.0,4/29/2020
7360,Glenn,4.0,4/30/2020
7361,Glenn,4.0,5/1/2020
7362,Glenn,5.0,5/2/2020
7363,Glenn,5.0,5/3/2020
7364,Glenn,4.0,5/4/2020
7365,Glenn,3.0,5/5/2020
7366,Glenn,3.0,5/6/2020
7367,Glenn,5.0,5/7/2020
7368,Glenn,6.0,5/8/2020
7369,Glenn,6.0,5/9/2020
7370,Glenn,6.0,5/10/2020
7371,Glenn,6.0,5/11/2020
7372,Glenn,6.0,5/12/2020
7373,Glenn,6.0,5/13/2020
7374,Glenn,8.0,5/14/2020
7375,Glenn,9.0,5/15/2020
7376,Glenn,9.0,5/16/2020
7377,Glenn,9.0,5/17/2020
7378,Glenn,11.0,5/18/2020
7379,Glenn,12.0,5/19/2020
7380,Glenn,12.0,5/20/2020
7381,Glenn,12.0,5/21/2020
7382,Glenn,12.0,5/22/2020
7383,Glenn,12.0,5/23/2020
7384,Glenn,12.0,5/24/2020
7385,Glenn,12.0,5/25/2020
7386,Glenn,12.0,5/26/2020
7387,Glenn,14.0,5/27/2020
7388,Glenn,14.0,5/28/2020
7389,Glenn,14.0,5/29/2020
7390,Glenn,16.0,5/30/2020
7391,Glenn,16.0,5/31/2020
7392,Glenn,16.0,6/1/2020
7393,Glenn,16.0,6/2/2020
7394,Glenn,16.0,6/3/2020
7395,Glenn,16.0,6/4/2020
7396,Glenn,16.0,6/5/2020
7397,Glenn,16.0,6/6/2020
7398,Glenn,16.0,6/7/2020
7399,Glenn,17.0,6/8/2020
7400,Glenn,19.0,6/9/2020
7401,Glenn,21.0,6/10/2020
7402,Glenn,21.0,6/11/2020
7403,Glenn,21.0,6/12/2020
7404,Glenn,21.0,6/13/2020
7405,Glenn,21.0,6/14/2020
7406,Glenn,21.0,6/15/2020
7407,Glenn,30.0,6/16/2020
7408,Glenn,31.0,6/17/2020
7409,Glenn,35.0,6/18/2020
7410,Glenn,40.0,6/19/2020
7411,Glenn,40.0,6/20/2020
7412,Glenn,40.0,6/21/2020
7413,Glenn,40.0,6/22/2020
7414,Glenn,47.0,6/23/2020
7415,Glenn,54.0,6/24/2020
7416,Glenn,60.0,6/25/2020
7417,Glenn,73.0,6/26/2020
7418,Glenn,80.0,6/27/2020
7419,Glenn,85.0,6/28/2020
7420,Glenn,93.0,6/29/2020
7421,Glenn,105.0,6/30/2020
7422,Glenn,110.0,7/1/2020
7423,Glenn,114.0,7/2/2020
7424,Glenn,122.0,7/3/2020
7425,Glenn,128.0,7/4/2020
7426,Glenn,129.0,7/5/2020
7427,Glenn,129.0,7/6/2020
7428,Glenn,145.0,7/7/2020
7429,Glenn,146.0,7/8/2020
7430,Glenn,150.0,7/9/2020
7431,Glenn,157.0,7/10/2020
7432,Glenn,161.0,7/11/2020
7433,Glenn,166.0,7/12/2020
7434,Glenn,168.0,7/13/2020
7435,Glenn,177.0,7/14/2020
7436,Glenn,184.0,7/15/2020
7437,Glenn,190.0,7/16/2020
7438,Glenn,203.0,7/17/2020
7439,Glenn,212.0,7/18/2020
7440,Glenn,215.0,7/19/2020
7441,Glenn,225.0,7/20/2020
7442,Glenn,229.0,7/21/2020
7443,Glenn,236.0,7/22/2020
7444,Glenn,246.0,7/23/2020
7445,Glenn,251.0,7/24/2020
7446,Glenn,260.0,7/25/2020
7447,Glenn,265.0,7/26/2020
7448,Glenn,277.0,7/27/2020
7449,Glenn,289.0,7/28/2020
7450,Glenn,294.0,7/29/2020
7451,Glenn,297.0,7/30/2020
7452,Glenn,304.0,7/31/2020
7453,Glenn,311.0,8/1/2020
7454,Glenn,315.0,8/2/2020
7455,Glenn,316.0,8/3/2020
7456,Glenn,325.0,8/4/2020
7457,Glenn,330.0,8/5/2020
7458,Glenn,332.0,8/6/2020
7459,Glenn,339.0,8/7/2020
7460,Glenn,344.0,8/8/2020
7461,Glenn,354.0,8/9/2020
7462,Glenn,381.0,8/10/2020
7463,Glenn,380.0,8/11/2020
7464,Glenn,388.0,8/12/2020
7465,Glenn,392.0,8/13/2020
7466,Glenn,395.0,8/14/2020
7467,Glenn,398.0,8/15/2020
7468,Glenn,400.0,8/16/2020
7469,Glenn,402.0,8/17/2020
7470,Glenn,407.0,8/18/2020
7471,Glenn,414.0,8/19/2020
7472,Glenn,414.0,8/20/2020
7473,Glenn,418.0,8/21/2020
7474,Glenn,421.0,8/22/2020
7475,Glenn,421.0,8/23/2020
7476,Glenn,421.0,8/24/2020
7477,Glenn,429.0,8/25/2020
7478,Glenn,429.0,8/26/2020
7479,Glenn,429.0,8/27/2020
7480,Glenn,429.0,8/28/2020
7481,Glenn,437.0,8/29/2020
7482,Glenn,437.0,8/30/2020
7483,Glenn,437.0,8/31/2020
7484,Glenn,449.0,9/1/2020
7485,Glenn,457.0,9/2/2020
7486,Glenn,460.0,9/3/2020
7487,Glenn,463.0,9/4/2020
7488,Glenn,474.0,9/5/2020
7489,Glenn,474.0,9/6/2020
7490,Glenn,488.0,9/7/2020
7491,Glenn,492.0,9/8/2020
7492,Glenn,508.0,9/9/2020
7493,Glenn,511.0,9/10/2020
7494,Glenn,515.0,9/11/2020
7495,Glenn,517.0,9/12/2020
7496,Glenn,517.0,9/13/2020
7497,Glenn,521.0,9/14/2020
7498,Glenn,531.0,9/15/2020
7499,Glenn,539.0,9/16/2020
7500,Glenn,541.0,9/17/2020
7501,Glenn,541.0,9/18/2020
7502,Glenn,547.0,9/19/2020
7503,Glenn,550.0,9/20/2020
7504,Glenn,556.0,9/21/2020
7505,Glenn,560.0,9/22/2020
7506,Glenn,561.0,9/23/2020
7507,Glenn,567.0,9/24/2020
7508,Glenn,570.0,9/25/2020
7509,Glenn,576.0,9/26/2020
7510,Glenn,576.0,9/27/2020
7511,Siskiyou,0.0,3/18/2020
7512,Siskiyou,0.0,3/19/2020
7513,Siskiyou,0.0,3/20/2020
7514,Siskiyou,0.0,3/21/2020
7515,Siskiyou,2.0,3/22/2020
7516,Siskiyou,2.0,3/23/2020
7517,Siskiyou,2.0,3/24/2020
7518,Siskiyou,2.0,3/25/2020
7519,Siskiyou,2.0,3/26/2020
7520,Siskiyou,2.0,3/27/2020
7521,Siskiyou,2.0,3/28/2020
7522,Siskiyou,2.0,3/29/2020
7523,Siskiyou,2.0,3/30/2020
7524,Siskiyou,3.0,3/31/2020
7525,Siskiyou,3.0,4/1/2020
7526,Siskiyou,3.0,4/2/2020
7527,Siskiyou,3.0,4/3/2020
7528,Siskiyou,3.0,4/4/2020
7529,Siskiyou,3.0,4/5/2020
7530,Siskiyou,4.0,4/6/2020
7531,Siskiyou,4.0,4/7/2020
7532,Siskiyou,4.0,4/8/2020
7533,Siskiyou,4.0,4/9/2020
7534,Siskiyou,5.0,4/10/2020
7535,Siskiyou,5.0,4/11/2020
7536,Siskiyou,5.0,4/12/2020
7537,Siskiyou,5.0,4/13/2020
7538,Siskiyou,5.0,4/14/2020
7539,Siskiyou,5.0,4/15/2020
7540,Siskiyou,5.0,4/16/2020
7541,Siskiyou,5.0,4/17/2020
7542,Siskiyou,5.0,4/18/2020
7543,Siskiyou,5.0,4/19/2020
7544,Siskiyou,5.0,4/20/2020
7545,Siskiyou,5.0,4/21/2020
7546,Siskiyou,5.0,4/22/2020
7547,Siskiyou,5.0,4/23/2020
7548,Siskiyou,5.0,4/24/2020
7549,Siskiyou,5.0,4/25/2020
7550,Siskiyou,5.0,4/26/2020
7551,Siskiyou,5.0,4/27/2020
7552,Siskiyou,5.0,4/28/2020
7553,Siskiyou,5.0,4/29/2020
7554,Siskiyou,5.0,4/30/2020
7555,Siskiyou,5.0,5/1/2020
7556,Siskiyou,5.0,5/2/2020
7557,Siskiyou,5.0,5/3/2020
7558,Siskiyou,5.0,5/4/2020
7559,Siskiyou,5.0,5/5/2020
7560,Siskiyou,5.0,5/6/2020
7561,Siskiyou,5.0,5/7/2020
7562,Siskiyou,5.0,5/8/2020
7563,Siskiyou,5.0,5/9/2020
7564,Siskiyou,5.0,5/10/2020
7565,Siskiyou,5.0,5/11/2020
7566,Siskiyou,5.0,5/12/2020
7567,Siskiyou,5.0,5/13/2020
7568,Siskiyou,5.0,5/14/2020
7569,Siskiyou,5.0,5/15/2020
7570,Siskiyou,6.0,5/16/2020
7571,Siskiyou,6.0,5/17/2020
7572,Siskiyou,6.0,5/18/2020
7573,Siskiyou,6.0,5/19/2020
7574,Siskiyou,6.0,5/20/2020
7575,Siskiyou,6.0,5/21/2020
7576,Siskiyou,6.0,5/22/2020
7577,Siskiyou,6.0,5/23/2020
7578,Siskiyou,6.0,5/24/2020
7579,Siskiyou,6.0,5/25/2020
7580,Siskiyou,6.0,5/26/2020
7581,Siskiyou,6.0,5/27/2020
7582,Siskiyou,6.0,5/28/2020
7583,Siskiyou,7.0,5/29/2020
7584,Siskiyou,7.0,5/30/2020
7585,Siskiyou,7.0,5/31/2020
7586,Siskiyou,7.0,6/1/2020
7587,Siskiyou,8.0,6/2/2020
7588,Siskiyou,8.0,6/3/2020
7589,Siskiyou,8.0,6/4/2020
7590,Siskiyou,8.0,6/5/2020
7591,Siskiyou,8.0,6/6/2020
7592,Siskiyou,8.0,6/7/2020
7593,Siskiyou,8.0,6/8/2020
7594,Siskiyou,10.0,6/9/2020
7595,Siskiyou,14.0,6/10/2020
7596,Siskiyou,14.0,6/11/2020
7597,Siskiyou,13.0,6/12/2020
7598,Siskiyou,13.0,6/13/2020
7599,Siskiyou,13.0,6/14/2020
7600,Siskiyou,14.0,6/15/2020
7601,Siskiyou,15.0,6/16/2020
7602,Siskiyou,16.0,6/17/2020
7603,Siskiyou,18.0,6/18/2020
7604,Siskiyou,21.0,6/19/2020
7605,Siskiyou,22.0,6/20/2020
7606,Siskiyou,23.0,6/21/2020
7607,Siskiyou,23.0,6/22/2020
7608,Siskiyou,24.0,6/23/2020
7609,Siskiyou,24.0,6/24/2020
7610,Siskiyou,24.0,6/25/2020
7611,Siskiyou,24.0,6/26/2020
7612,Siskiyou,25.0,6/27/2020
7613,Siskiyou,25.0,6/28/2020
7614,Siskiyou,25.0,6/29/2020
7615,Siskiyou,27.0,6/30/2020
7616,Siskiyou,28.0,7/1/2020
7617,Siskiyou,30.0,7/2/2020
7618,Siskiyou,30.0,7/3/2020
7619,Siskiyou,30.0,7/4/2020
7620,Siskiyou,30.0,7/5/2020
7621,Siskiyou,30.0,7/6/2020
7622,Siskiyou,30.0,7/7/2020
7623,Siskiyou,31.0,7/8/2020
7624,Siskiyou,31.0,7/9/2020
7625,Siskiyou,31.0,7/10/2020
7626,Siskiyou,36.0,7/11/2020
7627,Siskiyou,36.0,7/12/2020
7628,Siskiyou,37.0,7/13/2020
7629,Siskiyou,38.0,7/14/2020
7630,Siskiyou,38.0,7/15/2020
7631,Siskiyou,39.0,7/16/2020
7632,Siskiyou,40.0,7/17/2020
7633,Siskiyou,42.0,7/18/2020
7634,Siskiyou,42.0,7/19/2020
7635,Siskiyou,42.0,7/20/2020
7636,Siskiyou,48.0,7/21/2020
7637,Siskiyou,52.0,7/22/2020
7638,Siskiyou,53.0,7/23/2020
7639,Siskiyou,53.0,7/24/2020
7640,Siskiyou,54.0,7/25/2020
7641,Siskiyou,54.0,7/26/2020
7642,Siskiyou,54.0,7/27/2020
7643,Siskiyou,57.0,7/28/2020
7644,Siskiyou,58.0,7/29/2020
7645,Siskiyou,60.0,7/30/2020
7646,Siskiyou,61.0,7/31/2020
7647,Siskiyou,64.0,8/1/2020
7648,Siskiyou,65.0,8/2/2020
7649,Siskiyou,67.0,8/3/2020
7650,Siskiyou,71.0,8/4/2020
7651,Siskiyou,72.0,8/5/2020
7652,Siskiyou,73.0,8/6/2020
7653,Siskiyou,73.0,8/7/2020
7654,Siskiyou,73.0,8/8/2020
7655,Siskiyou,74.0,8/9/2020
7656,Siskiyou,88.0,8/10/2020
7657,Siskiyou,90.0,8/11/2020
7658,Siskiyou,90.0,8/12/2020
7659,Siskiyou,95.0,8/13/2020
7660,Siskiyou,98.0,8/14/2020
7661,Siskiyou,100.0,8/15/2020
7662,Siskiyou,102.0,8/16/2020
7663,Siskiyou,103.0,8/17/2020
7664,Siskiyou,103.0,8/18/2020
7665,Siskiyou,103.0,8/19/2020
7666,Siskiyou,102.0,8/20/2020
7667,Siskiyou,103.0,8/21/2020
7668,Siskiyou,106.0,8/22/2020
7669,Siskiyou,107.0,8/23/2020
7670,Siskiyou,107.0,8/24/2020
7671,Siskiyou,109.0,8/25/2020
7672,Siskiyou,109.0,8/26/2020
7673,Siskiyou,118.0,8/27/2020
7674,Siskiyou,119.0,8/28/2020
7675,Siskiyou,121.0,8/29/2020
7676,Siskiyou,125.0,8/30/2020
7677,Siskiyou,127.0,8/31/2020
7678,Siskiyou,128.0,9/1/2020
7679,Siskiyou,127.0,9/2/2020
7680,Siskiyou,128.0,9/3/2020
7681,Siskiyou,129.0,9/4/2020
7682,Siskiyou,131.0,9/5/2020
7683,Siskiyou,132.0,9/6/2020
7684,Siskiyou,133.0,9/7/2020
7685,Siskiyou,136.0,9/8/2020
7686,Siskiyou,137.0,9/9/2020
7687,Siskiyou,137.0,9/10/2020
7688,Siskiyou,139.0,9/11/2020
7689,Siskiyou,141.0,9/12/2020
7690,Siskiyou,143.0,9/13/2020
7691,Siskiyou,143.0,9/14/2020
7692,Siskiyou,143.0,9/15/2020
7693,Siskiyou,145.0,9/16/2020
7694,Siskiyou,146.0,9/17/2020
7695,Siskiyou,146.0,9/18/2020
7696,Siskiyou,146.0,9/19/2020
7697,Siskiyou,146.0,9/20/2020
7698,Siskiyou,146.0,9/21/2020
7699,Siskiyou,149.0,9/22/2020
7700,Siskiyou,149.0,9/23/2020
7701,Siskiyou,149.0,9/24/2020
7702,Siskiyou,149.0,9/25/2020
7703,Siskiyou,149.0,9/26/2020
7704,Siskiyou,149.0,9/27/2020
7705,Madera,2.0,3/18/2020
7706,Madera,3.0,3/19/2020
7707,Madera,4.0,3/20/2020
7708,Madera,4.0,3/21/2020
7709,Madera,4.0,3/22/2020
7710,Madera,4.0,3/23/2020
7711,Madera,6.0,3/24/2020
7712,Madera,6.0,3/25/2020
7713,Madera,8.0,3/26/2020
7714,Madera,10.0,3/27/2020
7715,Madera,11.0,3/28/2020
7716,Madera,11.0,3/29/2020
7717,Madera,14.0,3/30/2020
7718,Madera,17.0,3/31/2020
7719,Madera,17.0,4/1/2020
7720,Madera,25.0,4/2/2020
7721,Madera,28.0,4/3/2020
7722,Madera,27.0,4/4/2020
7723,Madera,27.0,4/5/2020
7724,Madera,29.0,4/6/2020
7725,Madera,28.0,4/7/2020
7726,Madera,28.0,4/8/2020
7727,Madera,28.0,4/9/2020
7728,Madera,29.0,4/10/2020
7729,Madera,29.0,4/11/2020
7730,Madera,29.0,4/12/2020
7731,Madera,29.0,4/13/2020
7732,Madera,29.0,4/14/2020
7733,Madera,30.0,4/15/2020
7734,Madera,34.0,4/16/2020
7735,Madera,34.0,4/17/2020
7736,Madera,34.0,4/18/2020
7737,Madera,34.0,4/19/2020
7738,Madera,35.0,4/20/2020
7739,Madera,37.0,4/21/2020
7740,Madera,37.0,4/22/2020
7741,Madera,37.0,4/23/2020
7742,Madera,39.0,4/24/2020
7743,Madera,39.0,4/25/2020
7744,Madera,39.0,4/26/2020
7745,Madera,42.0,4/27/2020
7746,Madera,44.0,4/28/2020
7747,Madera,45.0,4/29/2020
7748,Madera,46.0,4/30/2020
7749,Madera,46.0,5/1/2020
7750,Madera,46.0,5/2/2020
7751,Madera,46.0,5/3/2020
7752,Madera,52.0,5/4/2020
7753,Madera,53.0,5/5/2020
7754,Madera,55.0,5/6/2020
7755,Madera,54.0,5/7/2020
7756,Madera,57.0,5/8/2020
7757,Madera,61.0,5/9/2020
7758,Madera,65.0,5/10/2020
7759,Madera,68.0,5/11/2020
7760,Madera,69.0,5/12/2020
7761,Madera,69.0,5/13/2020
7762,Madera,69.0,5/14/2020
7763,Madera,71.0,5/15/2020
7764,Madera,70.0,5/16/2020
7765,Madera,69.0,5/17/2020
7766,Madera,74.0,5/18/2020
7767,Madera,80.0,5/19/2020
7768,Madera,82.0,5/20/2020
7769,Madera,82.0,5/21/2020
7770,Madera,82.0,5/22/2020
7771,Madera,83.0,5/23/2020
7772,Madera,83.0,5/24/2020
7773,Madera,83.0,5/25/2020
7774,Madera,83.0,5/26/2020
7775,Madera,91.0,5/27/2020
7776,Madera,93.0,5/28/2020
7777,Madera,98.0,5/29/2020
7778,Madera,101.0,5/30/2020
7779,Madera,101.0,5/31/2020
7780,Madera,103.0,6/1/2020
7781,Madera,110.0,6/2/2020
7782,Madera,117.0,6/3/2020
7783,Madera,127.0,6/4/2020
7784,Madera,144.0,6/5/2020
7785,Madera,149.0,6/6/2020
7786,Madera,149.0,6/7/2020
7787,Madera,154.0,6/8/2020
7788,Madera,172.0,6/9/2020
7789,Madera,176.0,6/10/2020
7790,Madera,178.0,6/11/2020
7791,Madera,187.0,6/12/2020
7792,Madera,203.0,6/13/2020
7793,Madera,203.0,6/14/2020
7794,Madera,203.0,6/15/2020
7795,Madera,239.0,6/16/2020
7796,Madera,258.0,6/17/2020
7797,Madera,288.0,6/18/2020
7798,Madera,300.0,6/19/2020
7799,Madera,321.0,6/20/2020
7800,Madera,319.0,6/21/2020
7801,Madera,333.0,6/22/2020
7802,Madera,369.0,6/23/2020
7803,Madera,373.0,6/24/2020
7804,Madera,384.0,6/25/2020
7805,Madera,415.0,6/26/2020
7806,Madera,435.0,6/27/2020
7807,Madera,446.0,6/28/2020
7808,Madera,470.0,6/29/2020
7809,Madera,504.0,6/30/2020
7810,Madera,520.0,7/1/2020
7811,Madera,548.0,7/2/2020
7812,Madera,565.0,7/3/2020
7813,Madera,568.0,7/4/2020
7814,Madera,564.0,7/5/2020
7815,Madera,734.0,7/6/2020
7816,Madera,794.0,7/7/2020
7817,Madera,828.0,7/8/2020
7818,Madera,850.0,7/9/2020
7819,Madera,914.0,7/10/2020
7820,Madera,988.0,7/11/2020
7821,Madera,1025.0,7/12/2020
7822,Madera,1059.0,7/13/2020
7823,Madera,1118.0,7/14/2020
7824,Madera,1147.0,7/15/2020
7825,Madera,1192.0,7/16/2020
7826,Madera,1214.0,7/17/2020
7827,Madera,1260.0,7/18/2020
7828,Madera,1301.0,7/19/2020
7829,Madera,1433.0,7/20/2020
7830,Madera,1508.0,7/21/2020
7831,Madera,1578.0,7/22/2020
7832,Madera,1659.0,7/23/2020
7833,Madera,1679.0,7/24/2020
7834,Madera,1724.0,7/25/2020
7835,Madera,1744.0,7/26/2020
7836,Madera,1793.0,7/27/2020
7837,Madera,1889.0,7/28/2020
7838,Madera,1941.0,7/29/2020
7839,Madera,2007.0,7/30/2020
7840,Madera,2036.0,7/31/2020
7841,Madera,2103.0,8/1/2020
7842,Madera,2123.0,8/2/2020
7843,Madera,2143.0,8/3/2020
7844,Madera,2161.0,8/4/2020
7845,Madera,2172.0,8/5/2020
7846,Madera,2240.0,8/6/2020
7847,Madera,2245.0,8/7/2020
7848,Madera,2275.0,8/8/2020
7849,Madera,2322.0,8/9/2020
7850,Madera,2365.0,8/10/2020
7851,Madera,2673.0,8/11/2020
7852,Madera,2681.0,8/12/2020
7853,Madera,2675.0,8/13/2020
7854,Madera,2876.0,8/14/2020
7855,Madera,2950.0,8/15/2020
7856,Madera,3013.0,8/16/2020
7857,Madera,3050.0,8/17/2020
7858,Madera,3125.0,8/18/2020
7859,Madera,3158.0,8/19/2020
7860,Madera,3197.0,8/20/2020
7861,Madera,3271.0,8/21/2020
7862,Madera,3330.0,8/22/2020
7863,Madera,3401.0,8/23/2020
7864,Madera,3418.0,8/24/2020
7865,Madera,3446.0,8/25/2020
7866,Madera,3458.0,8/26/2020
7867,Madera,3465.0,8/27/2020
7868,Madera,3552.0,8/28/2020
7869,Madera,3605.0,8/29/2020
7870,Madera,3626.0,8/30/2020
7871,Madera,3662.0,8/31/2020
7872,Madera,3703.0,9/1/2020
7873,Madera,3735.0,9/2/2020
7874,Madera,3780.0,9/3/2020
7875,Madera,3838.0,9/4/2020
7876,Madera,3851.0,9/5/2020
7877,Madera,3867.0,9/6/2020
7878,Madera,3889.0,9/7/2020
7879,Madera,3904.0,9/8/2020
7880,Madera,3926.0,9/9/2020
7881,Madera,3979.0,9/10/2020
7882,Madera,4018.0,9/11/2020
7883,Madera,4058.0,9/12/2020
7884,Madera,4090.0,9/13/2020
7885,Madera,4104.0,9/14/2020
7886,Madera,4122.0,9/15/2020
7887,Madera,4138.0,9/16/2020
7888,Madera,4152.0,9/17/2020
7889,Madera,4211.0,9/18/2020
7890,Madera,4237.0,9/19/2020
7891,Madera,4257.0,9/20/2020
7892,Madera,4275.0,9/21/2020
7893,Madera,4303.0,9/22/2020
7894,Madera,4311.0,9/23/2020
7895,Madera,4344.0,9/24/2020
7896,Madera,4369.0,9/25/2020
7897,Madera,4410.0,9/26/2020
7898,Madera,4416.0,9/27/2020
7899,Tehama,0.0,3/18/2020
7900,Tehama,0.0,3/19/2020
7901,Tehama,0.0,3/20/2020
7902,Tehama,0.0,3/21/2020
7903,Tehama,0.0,3/22/2020
7904,Tehama,0.0,3/23/2020
7905,Tehama,0.0,3/24/2020
7906,Tehama,0.0,3/25/2020
7907,Tehama,0.0,3/26/2020
7908,Tehama,0.0,3/27/2020
7909,Tehama,0.0,3/28/2020
7910,Tehama,0.0,3/29/2020
7911,Tehama,0.0,3/30/2020
7912,Tehama,0.0,3/31/2020
7913,Tehama,0.0,4/1/2020
7914,Tehama,1.0,4/2/2020
7915,Tehama,1.0,4/3/2020
7916,Tehama,1.0,4/4/2020
7917,Tehama,1.0,4/5/2020
7918,Tehama,1.0,4/6/2020
7919,Tehama,1.0,4/7/2020
7920,Tehama,1.0,4/8/2020
7921,Tehama,1.0,4/9/2020
7922,Tehama,1.0,4/10/2020
7923,Tehama,1.0,4/11/2020
7924,Tehama,1.0,4/12/2020
7925,Tehama,1.0,4/13/2020
7926,Tehama,1.0,4/14/2020
7927,Tehama,1.0,4/15/2020
7928,Tehama,1.0,4/16/2020
7929,Tehama,1.0,4/17/2020
7930,Tehama,1.0,4/18/2020
7931,Tehama,1.0,4/19/2020
7932,Tehama,1.0,4/20/2020
7933,Tehama,1.0,4/21/2020
7934,Tehama,1.0,4/22/2020
7935,Tehama,1.0,4/23/2020
7936,Tehama,1.0,4/24/2020
7937,Tehama,1.0,4/25/2020
7938,Tehama,1.0,4/26/2020
7939,Tehama,1.0,4/27/2020
7940,Tehama,1.0,4/28/2020
7941,Tehama,1.0,4/29/2020
7942,Tehama,1.0,4/30/2020
7943,Tehama,1.0,5/1/2020
7944,Tehama,1.0,5/2/2020
7945,Tehama,1.0,5/3/2020
7946,Tehama,1.0,5/4/2020
7947,Tehama,1.0,5/5/2020
7948,Tehama,1.0,5/6/2020
7949,Tehama,1.0,5/7/2020
7950,Tehama,1.0,5/8/2020
7951,Tehama,1.0,5/9/2020
7952,Tehama,1.0,5/10/2020
7953,Tehama,1.0,5/11/2020
7954,Tehama,1.0,5/12/2020
7955,Tehama,1.0,5/13/2020
7956,Tehama,1.0,5/14/2020
7957,Tehama,1.0,5/15/2020
7958,Tehama,2.0,5/16/2020
7959,Tehama,2.0,5/17/2020
7960,Tehama,2.0,5/18/2020
7961,Tehama,2.0,5/19/2020
7962,Tehama,2.0,5/20/2020
7963,Tehama,2.0,5/21/2020
7964,Tehama,2.0,5/22/2020
7965,Tehama,2.0,5/23/2020
7966,Tehama,2.0,5/24/2020
7967,Tehama,2.0,5/25/2020
7968,Tehama,2.0,5/26/2020
7969,Tehama,3.0,5/27/2020
7970,Tehama,4.0,5/28/2020
7971,Tehama,4.0,5/29/2020
7972,Tehama,4.0,5/30/2020
7973,Tehama,4.0,5/31/2020
7974,Tehama,5.0,6/1/2020
7975,Tehama,6.0,6/2/2020
7976,Tehama,6.0,6/3/2020
7977,Tehama,6.0,6/4/2020
7978,Tehama,7.0,6/5/2020
7979,Tehama,8.0,6/6/2020
7980,Tehama,8.0,6/7/2020
7981,Tehama,8.0,6/8/2020
7982,Tehama,9.0,6/9/2020
7983,Tehama,10.0,6/10/2020
7984,Tehama,10.0,6/11/2020
7985,Tehama,13.0,6/12/2020
7986,Tehama,17.0,6/13/2020
7987,Tehama,17.0,6/14/2020
